latitude,longitude,dataset,unique_coordinate_id
33.791,-118.263,LAHSA,7425
34.249,-118.374,LAHSA,7427
34.051,-118.218,LAHSA,7428
34.019,-118.21,LAHSA,7429
34.194,-118.58,LAHSA,7432
34.027,-118.244,LAHSA,7436
34.083,-118.364,LAHSA,7438
34.12,-118.206,LAHSA,7439
34.195,-118.579,LAHSA,7440
34.009,-118.279,LAHSA,7441
33.79,-118.266,LAHSA,7445
33.78,-118.26,LAHSA,7446
34.172,-118.563,LAHSA,7449
34.053,-118.255,LAHSA,7450
34.093,-118.309,LAHSA,7454
33.789,-118.282,LAHSA,7455
34.067,-118.292,LAHSA,7457
34.252,-118.418,LAHSA,7458
34.31,-118.439,LAHSA,7459
34.049,-118.242,LAHSA,7460
34.234,-118.378,LAHSA,7465
33.778,-118.258,LAHSA,7469
34.086,-118.184,LAHSA,7470
34.193,-118.533,LAHSA,7475
33.881,-118.29,LAHSA,7479
34.101,-118.304,LAHSA,7480
34.011,-118.281,LAHSA,7482
34.036,-118.379,LAHSA,7483
34.224,-118.365,LAHSA,7490
34.086,-118.178,LAHSA,7503
33.974,-118.282,LAHSA,7505
34.03,-118.43,LAHSA,7506
34.243,-118.582,LAHSA,7509
33.938,-118.265,LAHSA,7513
34.062,-118.281,LAHSA,7514
34.046,-118.228,LAHSA,7520
33.937,-118.262,LAHSA,7521
34.265,-118.345,LAHSA,7523
34.142,-118.362,LAHSA,7524
34.141,-118.362,LAHSA,7525
34.057,-118.345,LAHSA,7526
34.044,-118.281,LAHSA,7529
34.206,-118.443,LAHSA,7533
33.931,-118.278,LAHSA,7534
34.074,-118.29,LAHSA,7535
34.052,-118.314,LAHSA,7536
34.182,-118.444,LAHSA,7543
34.204,-118.391,LAHSA,7544
34.171,-118.446,LAHSA,7545
34.15,-118.375,LAHSA,7547
34.219,-118.447,LAHSA,7549
33.974,-118.316,LAHSA,7553
34.02,-118.354,LAHSA,7556
34.083,-118.262,LAHSA,7559
34.033,-118.441,LAHSA,7563
34.04,-118.311,LAHSA,7564
33.953,-118.242,LAHSA,7568
34.248,-118.401,LAHSA,7569
34.048,-118.34,LAHSA,7573
34.031,-118.266,LAHSA,7575
34.043,-118.209,LAHSA,7578
34.058,-118.242,LAHSA,7580
34.249,-118.387,LAHSA,7587
33.97,-118.433,LAHSA,7591
34.027,-118.2,LAHSA,7593
34.061,-118.322,LAHSA,7600
34.114,-118.179,LAHSA,7606
34.037,-118.308,LAHSA,7618
34.036,-118.44,LAHSA,7620
33.984,-118.432,LAHSA,7622
34.015,-118.313,LAHSA,7627
34.274,-118.422,LAHSA,7633
34.166,-118.381,LAHSA,7634
34.043,-118.249,LAHSA,7637
34.168,-118.379,LAHSA,7639
34.036,-118.244,LAHSA,7640
34.105,-118.336,LAHSA,7642
33.943,-118.308,LAHSA,7644
33.987,-118.444,LAHSA,7645
34.119,-118.232,LAHSA,7646
34.023,-118.245,LAHSA,7650
34.053,-118.445,LAHSA,7651
34.088,-118.342,LAHSA,7653
34.083,-118.309,LAHSA,7654
34.053,-118.274,LAHSA,7658
34.218,-118.363,LAHSA,7663
34.058,-118.25,LAHSA,7666
34.088,-118.222,LAHSA,7670
34.067,-118.234,LAHSA,7672
34.144,-118.225,LAHSA,7673
34.069,-118.226,LAHSA,7674
34.052,-118.312,LAHSA,7677
34.015,-118.229,LAHSA,7680
34.167,-118.378,LAHSA,7681
34.055,-118.236,LAHSA,7683
34.044,-118.276,LAHSA,7689
34.179,-118.604,LAHSA,7692
34.201,-118.569,LAHSA,7695
34.015,-118.245,LAHSA,7696
34.009,-118.273,LAHSA,7697
34.054,-118.446,LAHSA,7698
33.982,-118.44,LAHSA,7699
34.234,-118.572,LAHSA,7702
33.984,-118.431,LAHSA,7703
34.238,-118.567,LAHSA,7708
34.026,-118.256,LAHSA,7709
34.187,-118.403,LAHSA,7711
33.993,-118.281,LAHSA,7717
34.016,-118.428,LAHSA,7720
34.202,-118.61,LAHSA,7721
33.893,-118.286,LAHSA,7722
33.988,-118.463,LAHSA,7732
34.035,-118.379,LAHSA,7733
34.035,-118.372,LAHSA,7734
34.101,-118.355,LAHSA,7738
34.255,-118.403,LAHSA,7740
34.02,-118.202,LAHSA,7741
34.006,-118.271,LAHSA,7748
34,-118.465,LAHSA,7749
34.035,-118.449,LAHSA,7750
34.03,-118.302,LAHSA,7751
34.18,-118.367,LAHSA,7755
34.181,-118.385,LAHSA,7756
33.956,-118.414,LAHSA,7759
34.253,-118.446,LAHSA,7760
34.055,-118.198,LAHSA,7761
34.211,-118.438,LAHSA,7765
34.058,-118.241,LAHSA,7767
34.023,-118.248,LAHSA,7768
33.811,-118.308,LAHSA,7776
33.98,-118.292,LAHSA,7778
34.202,-118.533,LAHSA,7780
33.981,-118.314,LAHSA,7781
34.044,-118.257,LAHSA,7783
34.071,-118.252,LAHSA,7784
34.14,-118.37,LAHSA,7786
34.069,-118.292,LAHSA,7787
34.32,-118.497,LAHSA,7789
34.074,-118.218,LAHSA,7793
33.78,-118.255,LAHSA,7796
34.257,-118.606,LAHSA,7797
34.233,-118.591,LAHSA,7798
33.964,-118.3,LAHSA,7801
33.974,-118.393,LAHSA,7804
33.935,-118.277,LAHSA,7805
33.973,-118.265,LAHSA,7808
33.935,-118.254,LAHSA,7812
34.324,-118.443,LAHSA,7813
34.205,-118.537,LAHSA,7817
34.218,-118.537,LAHSA,7818
33.938,-118.264,LAHSA,7822
34.046,-118.446,LAHSA,7823
34.271,-118.4,LAHSA,7826
34.016,-118.43,LAHSA,7827
34.266,-118.422,LAHSA,7829
34.067,-118.428,LAHSA,7834
33.787,-118.242,LAHSA,7835
34.053,-118.446,LAHSA,7843
34.192,-118.557,LAHSA,7849
33.782,-118.238,LAHSA,7850
34.201,-118.59,LAHSA,7851
34.077,-118.311,LAHSA,7852
33.869,-118.29,LAHSA,7854
33.971,-118.282,LAHSA,7859
34.264,-118.422,LAHSA,7865
34.161,-118.503,LAHSA,7866
34.056,-118.282,LAHSA,7867
34.262,-118.42,LAHSA,7868
34.028,-118.256,LAHSA,7869
34.268,-118.438,LAHSA,7872
34.032,-118.231,LAHSA,7874
34.041,-118.32,LAHSA,7875
34.269,-118.396,LAHSA,7877
34.068,-118.273,LAHSA,7878
34.037,-118.217,LAHSA,7880
34.063,-118.311,LAHSA,7881
33.795,-118.288,LAHSA,7885
34.237,-118.367,LAHSA,7890
34.194,-118.593,LAHSA,7893
34.046,-118.25,LAHSA,7894
34.208,-118.535,LAHSA,7897
34.076,-118.341,LAHSA,7901
34.248,-118.42,LAHSA,7908
34.228,-118.502,LAHSA,7909
34.305,-118.469,LAHSA,7910
34.055,-118.275,LAHSA,7911
34.062,-118.228,LAHSA,7912
34.003,-118.28,LAHSA,7913
34.034,-118.318,LAHSA,7914
33.999,-118.471,LAHSA,7915
34.249,-118.42,LAHSA,7916
34.258,-118.396,LAHSA,7917
34.198,-118.388,LAHSA,7918
33.952,-118.309,LAHSA,7919
33.96,-118.286,LAHSA,7920
34.09,-118.286,LAHSA,7923
34.141,-118.22,LAHSA,7925
34.281,-118.455,LAHSA,7926
34.041,-118.33,LAHSA,7927
34.202,-118.593,LAHSA,7928
34.056,-118.232,LAHSA,7929
34.201,-118.6,LAHSA,7930
33.99,-118.271,LAHSA,7931
34.187,-118.371,LAHSA,7933
34.185,-118.386,LAHSA,7936
34.053,-118.447,LAHSA,7940
34.054,-118.263,LAHSA,7941
34.072,-118.26,LAHSA,7944
34.012,-118.451,LAHSA,7945
34.057,-118.277,LAHSA,7947
34.075,-118.256,LAHSA,7948
34.068,-118.259,LAHSA,7950
34.142,-118.364,LAHSA,7951
33.984,-118.442,LAHSA,7952
34.247,-118.402,LAHSA,7953
34.01,-118.3,LAHSA,7957
34.096,-118.323,LAHSA,7958
34.074,-118.258,LAHSA,7959
34.046,-118.241,LAHSA,7960
33.804,-118.299,LAHSA,7963
34.05,-118.261,LAHSA,7971
34.028,-118.22,LAHSA,7972
34.073,-118.267,LAHSA,7974
34.073,-118.211,LAHSA,7975
34.18,-118.454,LAHSA,7976
34.037,-118.269,LAHSA,7977
34.278,-118.428,LAHSA,7978
34.078,-118.219,LAHSA,7979
34.028,-118.261,LAHSA,7980
34.197,-118.475,LAHSA,7981
34.022,-118.263,LAHSA,7982
34.16,-118.37,LAHSA,7983
34.053,-118.231,LAHSA,7986
34.093,-118.209,LAHSA,7987
34.065,-118.33,LAHSA,7988
33.93,-118.282,LAHSA,7990
34.037,-118.249,LAHSA,7992
34.072,-118.292,LAHSA,7994
34.23,-118.406,LAHSA,7997
34.021,-118.335,LAHSA,7998
34.237,-118.585,LAHSA,7999
34.263,-118.471,LAHSA,8002
34.264,-118.471,LAHSA,8003
34.246,-118.58,LAHSA,8004
34.189,-118.588,LAHSA,8005
34.045,-118.45,LAHSA,8006
34.073,-118.222,LAHSA,8007
34.236,-118.567,LAHSA,8009
34.264,-118.567,LAHSA,8010
33.963,-118.387,LAHSA,8012
33.976,-118.373,LAHSA,8013
34.003,-118.429,LAHSA,8016
34.054,-118.193,LAHSA,8017
34.22,-118.396,LAHSA,8018
34.029,-118.442,LAHSA,8019
33.894,-118.289,LAHSA,8024
34.178,-118.383,LAHSA,8025
34.27,-118.342,LAHSA,8026
34.085,-118.212,LAHSA,8027
34.062,-118.259,LAHSA,8028
34.05,-118.272,LAHSA,8030
34.085,-118.253,LAHSA,8033
34.083,-118.26,LAHSA,8034
34.033,-118.44,LAHSA,8037
34.163,-118.492,LAHSA,8038
34.222,-118.573,LAHSA,8040
34.029,-118.26,LAHSA,8041
34.06,-118.305,LAHSA,8042
34.06,-118.302,LAHSA,8043
34.23,-118.56,LAHSA,8044
34.153,-118.376,LAHSA,8046
34.053,-118.309,LAHSA,8047
34.233,-118.6,LAHSA,8048
34.213,-118.457,LAHSA,8051
34.036,-118.289,LAHSA,8052
33.933,-118.237,LAHSA,8054
34.141,-118.186,LAHSA,8055
34.037,-118.377,LAHSA,8059
34.056,-118.253,LAHSA,8061
34.224,-118.52,LAHSA,8067
34.244,-118.581,LAHSA,8069
34.257,-118.397,LAHSA,8071
33.963,-118.292,LAHSA,8072
34.053,-118.275,LAHSA,8074
33.977,-118.422,LAHSA,8076
34.112,-118.19,LAHSA,8078
34,-118.308,LAHSA,8083
34.208,-118.588,LAHSA,8084
34.17,-118.446,LAHSA,8085
34.265,-118.422,LAHSA,8086
34.215,-118.598,LAHSA,8087
34.252,-118.425,LAHSA,8089
34.265,-118.519,LAHSA,8091
34.014,-118.272,LAHSA,8093
33.99,-118.274,LAHSA,8094
33.869,-118.286,LAHSA,8096
34.283,-118.484,LAHSA,8097
34.167,-118.533,LAHSA,8098
34.193,-118.588,LAHSA,8099
33.989,-118.272,LAHSA,8100
34.19,-118.571,LAHSA,8101
33.99,-118.273,LAHSA,8102
34.232,-118.387,LAHSA,8105
34.018,-118.259,LAHSA,8106
34.258,-118.302,LAHSA,8110
34.24,-118.6,LAHSA,8113
34.097,-118.308,LAHSA,8115
33.961,-118.388,LAHSA,8119
34.054,-118.447,LAHSA,8120
34.144,-118.398,LAHSA,8121
34.034,-118.271,LAHSA,8122
34.14,-118.219,LAHSA,8125
34.047,-118.444,LAHSA,8127
34.081,-118.254,LAHSA,8128
34.112,-118.274,LAHSA,8129
34.114,-118.173,LAHSA,8133
33.782,-118.28,LAHSA,8134
34.297,-118.42,LAHSA,8136
34.047,-118.266,LAHSA,8140
33.941,-118.234,LAHSA,8141
33.998,-118.265,LAHSA,8146
34.078,-118.287,LAHSA,8149
33.999,-118.468,LAHSA,8151
34.219,-118.369,LAHSA,8154
34.072,-118.273,LAHSA,8155
34.236,-118.391,LAHSA,8158
34.246,-118.45,LAHSA,8159
34.195,-118.592,LAHSA,8160
34.235,-118.502,LAHSA,8161
34.04,-118.247,LAHSA,8164
34.052,-118.263,LAHSA,8170
34.265,-118.438,LAHSA,8172
34.265,-118.439,LAHSA,8174
34.215,-118.364,LAHSA,8175
34.183,-118.451,LAHSA,8176
34.183,-118.45,LAHSA,8177
34.242,-118.502,LAHSA,8178
34.306,-118.429,LAHSA,8180
34.2,-118.528,LAHSA,8184
34.228,-118.441,LAHSA,8185
34.027,-118.274,LAHSA,8186
34.034,-118.275,LAHSA,8190
34.069,-118.222,LAHSA,8191
34.068,-118.223,LAHSA,8192
34.236,-118.448,LAHSA,8193
34.05,-118.459,LAHSA,8194
34.099,-118.314,LAHSA,8195
34.054,-118.23,LAHSA,8196
34.266,-118.335,LAHSA,8200
34.09,-118.337,LAHSA,8201
34.246,-118.406,LAHSA,8202
34.036,-118.27,LAHSA,8203
34.25,-118.467,LAHSA,8204
34.278,-118.422,LAHSA,8206
34.25,-118.387,LAHSA,8208
34.237,-118.402,LAHSA,8209
34.064,-118.372,LAHSA,8211
34.174,-118.376,LAHSA,8216
34.276,-118.353,LAHSA,8217
34.267,-118.426,LAHSA,8218
34.095,-118.283,LAHSA,8219
34.078,-118.166,LAHSA,8220
34.249,-118.466,LAHSA,8221
34.167,-118.399,LAHSA,8222
34.034,-118.441,LAHSA,8226
34.137,-118.269,LAHSA,8227
34.094,-118.281,LAHSA,8228
34.026,-118.429,LAHSA,8236
33.959,-118.448,LAHSA,8240
34.078,-118.263,LAHSA,8243
34.068,-118.222,LAHSA,8244
33.957,-118.416,LAHSA,8245
33.989,-118.3,LAHSA,8249
34.093,-118.324,LAHSA,8250
34.105,-118.291,LAHSA,8251
34.031,-118.259,LAHSA,8252
34.014,-118.285,LAHSA,8254
34.294,-118.411,LAHSA,8256
33.991,-118.33,LAHSA,8257
34.231,-118.368,LAHSA,8258
34.178,-118.562,LAHSA,8260
34.187,-118.552,LAHSA,8261
34.093,-118.325,LAHSA,8262
34.044,-118.253,LAHSA,8264
33.957,-118.414,LAHSA,8265
34.264,-118.332,LAHSA,8268
34.263,-118.333,LAHSA,8269
33.933,-118.244,LAHSA,8270
34.057,-118.304,LAHSA,8272
34.092,-118.222,LAHSA,8273
34.264,-118.333,LAHSA,8274
34.307,-118.429,LAHSA,8283
34.167,-118.62,LAHSA,8284
34.201,-118.594,LAHSA,8285
34.192,-118.383,LAHSA,8286
34.049,-118.271,LAHSA,8288
34.083,-118.287,LAHSA,8289
34.083,-118.291,LAHSA,8290
34.202,-118.595,LAHSA,8291
34.063,-118.287,LAHSA,8292
34.083,-118.289,LAHSA,8293
34.256,-118.498,LAHSA,8294
34.257,-118.435,LAHSA,8295
34.089,-118.166,LAHSA,8297
34.235,-118.593,LAHSA,8298
34.264,-118.581,LAHSA,8299
33.985,-118.4,LAHSA,8300
34.199,-118.449,LAHSA,8301
34.274,-118.449,LAHSA,8303
34.201,-118.465,LAHSA,8305
34.236,-118.593,LAHSA,8306
34.187,-118.599,LAHSA,8308
34.193,-118.587,LAHSA,8309
33.947,-118.289,LAHSA,8310
33.775,-118.258,LAHSA,8313
34.023,-118.24,LAHSA,8314
33.992,-118.26,LAHSA,8315
33.992,-118.286,LAHSA,8318
34.265,-118.333,LAHSA,8320
33.982,-118.282,LAHSA,8321
34.281,-118.42,LAHSA,8324
34.006,-118.331,LAHSA,8327
33.998,-118.461,LAHSA,8330
34.19,-118.553,LAHSA,8333
34.065,-118.372,LAHSA,8335
33.818,-118.308,LAHSA,8336
33.958,-118.416,LAHSA,8338
34.17,-118.501,LAHSA,8340
34.05,-118.258,LAHSA,8341
33.776,-118.256,LAHSA,8343
34.043,-118.458,LAHSA,8351
34.257,-118.598,LAHSA,8352
34.257,-118.599,LAHSA,8353
34.155,-118.282,LAHSA,8355
34.042,-118.284,LAHSA,8357
34.042,-118.459,LAHSA,8358
33.959,-118.415,LAHSA,8359
34.042,-118.194,LAHSA,8363
34.035,-118.195,LAHSA,8365
34.25,-118.487,LAHSA,8367
34.177,-118.448,LAHSA,8368
34.267,-118.441,LAHSA,8369
34.23,-118.402,LAHSA,8370
34.228,-118.532,LAHSA,8371
34.043,-118.26,LAHSA,8373
34.259,-118.432,LAHSA,8374
34.205,-118.45,LAHSA,8375
34.068,-118.29,LAHSA,8380
34,-118.267,LAHSA,8383
34.098,-118.295,LAHSA,8384
33.992,-118.449,LAHSA,8388
34.188,-118.518,LAHSA,8391
34.067,-118.214,LAHSA,8392
34.052,-118.265,LAHSA,8393
34.03,-118.232,LAHSA,8395
34.051,-118.307,LAHSA,8399
34.069,-118.286,LAHSA,8400
34.104,-118.323,LAHSA,8401
34.017,-118.21,LAHSA,8404
33.931,-118.282,LAHSA,8406
33.989,-118.461,LAHSA,8407
33.977,-118.282,LAHSA,8409
34.257,-118.501,LAHSA,8410
34.219,-118.595,LAHSA,8414
34.195,-118.618,LAHSA,8420
34.31,-118.432,LAHSA,8424
34.185,-118.451,LAHSA,8428
34.147,-118.37,LAHSA,8431
34.074,-118.2,LAHSA,8433
34.035,-118.434,LAHSA,8434
34.077,-118.265,LAHSA,8439
34.166,-118.5,LAHSA,8441
34.213,-118.36,LAHSA,8443
34.152,-118.361,LAHSA,8445
34.05,-118.27,LAHSA,8447
34.101,-118.21,LAHSA,8448
34.106,-118.244,LAHSA,8451
34.093,-118.185,LAHSA,8452
34.074,-118.251,LAHSA,8453
33.989,-118.474,LAHSA,8456
34.215,-118.387,LAHSA,8459
33.977,-118.309,LAHSA,8460
33.984,-118.279,LAHSA,8461
34.139,-118.209,LAHSA,8463
34.028,-118.25,LAHSA,8464
34.075,-118.257,LAHSA,8467
33.895,-118.289,LAHSA,8470
34.028,-118.355,LAHSA,8476
34.204,-118.449,LAHSA,8482
34.054,-118.245,LAHSA,8486
34.275,-118.299,LAHSA,8487
34.038,-118.284,LAHSA,8492
34.232,-118.398,LAHSA,8493
34.052,-118.247,LAHSA,8494
34.198,-118.597,LAHSA,8495
34.026,-118.334,LAHSA,8497
34.031,-118.445,LAHSA,8498
34.267,-118.466,LAHSA,8499
33.979,-118.423,LAHSA,8501
34.235,-118.407,LAHSA,8502
34.256,-118.471,LAHSA,8503
34.186,-118.622,LAHSA,8504
33.964,-118.278,LAHSA,8505
34.205,-118.449,LAHSA,8506
34.076,-118.231,LAHSA,8507
34.186,-118.54,LAHSA,8510
33.985,-118.289,LAHSA,8512
34.186,-118.536,LAHSA,8514
34.186,-118.52,LAHSA,8515
34.05,-118.23,LAHSA,8519
34.144,-118.226,LAHSA,8520
34.265,-118.332,LAHSA,8521
34.197,-118.587,LAHSA,8522
34.199,-118.569,LAHSA,8523
34.103,-118.194,LAHSA,8524
33.786,-118.242,LAHSA,8525
34.264,-118.438,LAHSA,8526
33.71,-118.285,LAHSA,8527
33.708,-118.288,LAHSA,8528
33.706,-118.292,LAHSA,8529
34.195,-118.495,LAHSA,8530
34.174,-118.545,LAHSA,8531
34.077,-118.259,LAHSA,8534
34.202,-118.596,LAHSA,8536
34.045,-118.344,LAHSA,8539
34.273,-118.411,LAHSA,8541
34.046,-118.345,LAHSA,8542
34.043,-118.324,LAHSA,8546
34.154,-118.368,LAHSA,8552
34.234,-118.483,LAHSA,8553
33.958,-118.279,LAHSA,8554
33.75,-118.309,LAHSA,8555
34.058,-118.235,LAHSA,8558
34.133,-118.215,LAHSA,8559
34.044,-118.207,LAHSA,8560
34.056,-118.231,LAHSA,8562
34.071,-118.229,LAHSA,8563
34.118,-118.193,LAHSA,8565
34.062,-118.182,LAHSA,8566
34.059,-118.28,LAHSA,8567
34.01,-118.323,LAHSA,8569
34.276,-118.429,LAHSA,8573
34.28,-118.402,LAHSA,8574
34,-118.289,LAHSA,8577
34.049,-118.251,LAHSA,8582
34.101,-118.335,LAHSA,8585
34.257,-118.484,LAHSA,8588
33.958,-118.451,LAHSA,8590
34,-118.413,LAHSA,8591
34.206,-118.596,LAHSA,8592
34.207,-118.473,LAHSA,8593
34.162,-118.521,LAHSA,8595
34.261,-118.32,LAHSA,8598
34.197,-118.536,LAHSA,8599
34.195,-118.619,LAHSA,8600
34.206,-118.595,LAHSA,8601
34.261,-118.316,LAHSA,8606
34.093,-118.203,LAHSA,8608
34.111,-118.18,LAHSA,8609
34.201,-118.522,LAHSA,8611
34.059,-118.287,LAHSA,8612
34.3,-118.45,LAHSA,8619
34.035,-118.238,LAHSA,8622
34.068,-118.303,LAHSA,8628
33.736,-118.285,LAHSA,8629
34.04,-118.299,LAHSA,8630
34.041,-118.441,LAHSA,8631
33.902,-118.287,LAHSA,8634
34.009,-118.287,LAHSA,8637
34.055,-118.233,LAHSA,8638
34.089,-118.306,LAHSA,8640
33.988,-118.445,LAHSA,8642
34.247,-118.418,LAHSA,8646
33.892,-118.285,LAHSA,8648
34.223,-118.45,LAHSA,8649
34.056,-118.281,LAHSA,8650
34.312,-118.433,LAHSA,8652
34.268,-118.437,LAHSA,8653
34.268,-118.436,LAHSA,8654
34.054,-118.44,LAHSA,8659
34.027,-118.255,LAHSA,8660
34.045,-118.271,LAHSA,8662
33.993,-118.478,LAHSA,8667
34.003,-118.433,LAHSA,8670
34.229,-118.535,LAHSA,8671
34.046,-118.321,LAHSA,8672
34.074,-118.271,LAHSA,8673
34.071,-118.274,LAHSA,8674
34.202,-118.597,LAHSA,8675
34.074,-118.27,LAHSA,8677
34.28,-118.401,LAHSA,8678
34.194,-118.618,LAHSA,8679
34.045,-118.272,LAHSA,8680
34.188,-118.556,LAHSA,8681
34.217,-118.591,LAHSA,8682
34.063,-118.307,LAHSA,8687
34.047,-118.322,LAHSA,8688
34.029,-118.396,LAHSA,8691
34.053,-118.23,LAHSA,8692
34.159,-118.378,LAHSA,8696
34.033,-118.38,LAHSA,8698
34.047,-118.344,LAHSA,8703
34.027,-118.259,LAHSA,8704
33.859,-118.309,LAHSA,8706
34.025,-118.308,LAHSA,8709
34.186,-118.395,LAHSA,8714
33.993,-118.449,LAHSA,8715
34.199,-118.387,LAHSA,8716
34.266,-118.438,LAHSA,8717
34.215,-118.6,LAHSA,8719
34.153,-118.372,LAHSA,8720
34.152,-118.63,LAHSA,8722
34.172,-118.468,LAHSA,8724
34.011,-118.324,LAHSA,8725
34.148,-118.376,LAHSA,8727
34.259,-118.32,LAHSA,8731
34.095,-118.207,LAHSA,8736
33.999,-118.47,LAHSA,8738
34.24,-118.604,LAHSA,8739
34.211,-118.466,LAHSA,8741
34.097,-118.336,LAHSA,8744
34.067,-118.287,LAHSA,8747
34.102,-118.194,LAHSA,8750
34.159,-118.503,LAHSA,8752
34.187,-118.396,LAHSA,8753
34.06,-118.267,LAHSA,8754
34.098,-118.334,LAHSA,8756
34.072,-118.355,LAHSA,8759
34.035,-118.377,LAHSA,8760
33.99,-118.447,LAHSA,8761
34.054,-118.239,LAHSA,8765
33.86,-118.308,LAHSA,8766
34.08,-118.291,LAHSA,8767
34.089,-118.231,LAHSA,8770
34.078,-118.217,LAHSA,8771
34.102,-118.284,LAHSA,8772
34.088,-118.253,LAHSA,8775
34.082,-118.253,LAHSA,8776
34.109,-118.234,LAHSA,8777
33.796,-118.289,LAHSA,8779
34.245,-118.6,LAHSA,8780
34.1,-118.179,LAHSA,8781
34.105,-118.217,LAHSA,8783
34.053,-118.315,LAHSA,8785
34.236,-118.47,LAHSA,8788
34.09,-118.291,LAHSA,8793
34.264,-118.443,LAHSA,8795
33.99,-118.473,LAHSA,8797
34.033,-118.223,LAHSA,8799
34.09,-118.338,LAHSA,8800
34.185,-118.534,LAHSA,8801
34.228,-118.478,LAHSA,8802
33.738,-118.289,LAHSA,8804
34.03,-118.238,LAHSA,8805
33.958,-118.449,LAHSA,8806
34.258,-118.404,LAHSA,8808
34.266,-118.443,LAHSA,8820
34.004,-118.309,LAHSA,8821
34.032,-118.446,LAHSA,8822
34.122,-118.212,LAHSA,8823
34.034,-118.44,LAHSA,8828
34.258,-118.397,LAHSA,8830
34.25,-118.598,LAHSA,8831
34.279,-118.306,LAHSA,8832
34.209,-118.593,LAHSA,8834
34.22,-118.576,LAHSA,8835
33.96,-118.259,LAHSA,8836
34.042,-118.441,LAHSA,8839
34.188,-118.531,LAHSA,8841
33.986,-118.446,LAHSA,8842
34.172,-118.396,LAHSA,8843
33.986,-118.448,LAHSA,8844
34.241,-118.604,LAHSA,8848
34.045,-118.299,LAHSA,8849
34.17,-118.569,LAHSA,8850
34.053,-118.313,LAHSA,8851
34.292,-118.449,LAHSA,8853
34.165,-118.374,LAHSA,8854
34.214,-118.472,LAHSA,8855
34.187,-118.444,LAHSA,8856
34.314,-118.474,LAHSA,8858
34.198,-118.601,LAHSA,8859
34.313,-118.473,LAHSA,8860
34.165,-118.5,LAHSA,8863
34.167,-118.5,LAHSA,8867
34.063,-118.448,LAHSA,8870
34,-118.242,LAHSA,8871
34.052,-118.448,LAHSA,8872
34.1,-118.307,LAHSA,8876
34.058,-118.416,LAHSA,8878
34.102,-118.291,LAHSA,8879
34.001,-118.436,LAHSA,8880
34.063,-118.282,LAHSA,8882
34.28,-118.418,LAHSA,8883
33.93,-118.273,LAHSA,8885
34.186,-118.512,LAHSA,8888
34.273,-118.382,LAHSA,8889
34.272,-118.398,LAHSA,8890
34.045,-118.349,LAHSA,8891
33.974,-118.424,LAHSA,8895
34.035,-118.436,LAHSA,8896
34.234,-118.563,LAHSA,8897
33.937,-118.253,LAHSA,8899
33.946,-118.378,LAHSA,8901
34.202,-118.563,LAHSA,8902
34.054,-118.276,LAHSA,8906
34.09,-118.307,LAHSA,8907
34.056,-118.268,LAHSA,8909
34.039,-118.453,LAHSA,8910
33.782,-118.228,LAHSA,8911
34.061,-118.315,LAHSA,8912
33.967,-118.308,LAHSA,8915
33.796,-118.288,LAHSA,8917
34.055,-118.269,LAHSA,8918
34.105,-118.254,LAHSA,8920
34.193,-118.37,LAHSA,8923
34.167,-118.501,LAHSA,8924
34.233,-118.561,LAHSA,8929
34.201,-118.565,LAHSA,8930
34.089,-118.286,LAHSA,8931
34.032,-118.45,LAHSA,8933
34.031,-118.452,LAHSA,8934
34.164,-118.522,LAHSA,8935
34.193,-118.61,LAHSA,8936
34.232,-118.561,LAHSA,8937
34.206,-118.386,LAHSA,8939
34.173,-118.361,LAHSA,8940
34.175,-118.374,LAHSA,8941
34.063,-118.369,LAHSA,8942
34.02,-118.21,LAHSA,8943
34.302,-118.42,LAHSA,8945
34.2,-118.388,LAHSA,8946
34.2,-118.387,LAHSA,8947
34.279,-118.405,LAHSA,8948
34.055,-118.292,LAHSA,8950
34.188,-118.4,LAHSA,8953
34.04,-118.294,LAHSA,8954
34.024,-118.245,LAHSA,8956
34.053,-118.292,LAHSA,8957
34.04,-118.295,LAHSA,8958
34.043,-118.217,LAHSA,8959
34.227,-118.483,LAHSA,8963
34.037,-118.307,LAHSA,8973
34.198,-118.606,LAHSA,8974
33.78,-118.258,LAHSA,8975
34.2,-118.59,LAHSA,8977
34.242,-118.544,LAHSA,8978
34,-118.278,LAHSA,8979
34.25,-118.588,LAHSA,8981
34.037,-118.309,LAHSA,8983
34.053,-118.256,LAHSA,8988
34.045,-118.244,LAHSA,8990
34.035,-118.375,LAHSA,8993
34.021,-118.355,LAHSA,8995
34.083,-118.161,LAHSA,8996
33.985,-118.471,LAHSA,8997
34.021,-118.334,LAHSA,9000
34.035,-118.374,LAHSA,9006
34.255,-118.597,LAHSA,9011
34.054,-118.344,LAHSA,9013
34.231,-118.563,LAHSA,9015
34.208,-118.555,LAHSA,9023
34.209,-118.554,LAHSA,9024
34.031,-118.428,LAHSA,9025
34.04,-118.423,LAHSA,9028
34.187,-118.441,LAHSA,9029
34.014,-118.424,LAHSA,9036
34.064,-118.255,LAHSA,9038
33.999,-118.418,LAHSA,9040
33.957,-118.413,LAHSA,9043
34.032,-118.428,LAHSA,9045
34.049,-118.286,LAHSA,9047
34.025,-118.276,LAHSA,9048
33.879,-118.291,LAHSA,9049
33.961,-118.42,LAHSA,9050
34.047,-118.297,LAHSA,9051
34.033,-118.449,LAHSA,9052
